TID      | IP              | PACKET LOSS  | AVERAGE PING    | SSH        | NODE EXPORTER   | CLEANER    | SERVICE.SH      | LOGROTATE       | ROOT USAGE | MNT PATH   | MNT USAGE  | ENGINE VERSION | CAMERA STATUS        | RECORD STATUS
161598   | 172.19.2.131    | 0%           | 109.345 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 23%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
160070   | 172.19.1.148    | 0%           | 215.879 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161953   | 172.19.4.55     | 0%           | 55.608 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 58%        | v2.7.4       | Online               | Online
161591   | 172.19.2.107    | 0%           | 181.053 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 11%        | v2.7.3       | Online               | Online
161549   | 172.19.12.41    | 0%           | 66.390 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 39%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
160109   | 172.19.2.114    | 0%           | 59.710 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
162475   | 172.19.4.65     | 0%           | 62.326 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 95%        | v2.7.4       | Online               | Online
260027   | 172.19.12.75    | 0%           | 192.811 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
162079   | 172.19.5.58     | 0%           | 73.091 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
161521   | 172.19.2.195    | 0%           | 145.264 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Last recording on 5 minutes ago
162268   | 172.19.36.61    | 0%           | 71.403 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            |              | API Stop             | 
162463   | 172.19.5.48     | 0%           | 61.297 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161841   | 172.19.4.177    | 0%           | 200.868 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 87%        | v2.7.4       | Online               | Online
161006   | 172.19.9.35     | 0%           | 74.138 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 63%        | v2.7.4       | Online               | Online
160170   | 172.19.8.111    | 0%           | 72.467 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
560388   | 172.19.4.21     | 0%           | 55.068 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
161471   | 172.19.2.150    | 0%           | 202.691 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 11%        | v2.7.4       | Online               | Online
162538   | 172.19.4.136    | 0%           | 64.231 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 73%        | Not-Found  |            | v2.7.4       | Online               | Online
161924   | 172.19.12.57    | 0%           | 67.169 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
161545   | 172.19.12.27    | 0%           | 64.508 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 25%        | v2.7.4       | Camera Offline       | Last recording on 5 days 19 hours 3 minutes ago
160088   | 172.19.2.138    | 0%           | 128.240 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 62%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
560129   | 172.19.2.97     | 0%           | 84.581 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
161498   | 172.19.2.16     | 0%           | 66.455 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 28%        | /mnt/sda1  | 28%        | v2.7.4       | Online               | Online
161936   | 172.19.8.188    | 0%           | 176.673 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161815   | 172.19.8.199    | 0%           | 86.676 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 39%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
161752   | 172.19.4.255    | 0%           | 82.614 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 74%        | v2.7.3       | Online               | Online
162071   | 172.19.8.155    | 0%           | 70.884 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 99%        | v2.7.4       | Online               | Online
460010   | 172.19.2.137    | 0%           | 61.455 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 65%        | v2.7.4       | Online               | Online
160621   | 172.19.2.180    | 0%           | 193.752 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
161675   | 172.19.8.172    | 0%           | 52.403 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 50%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161317   | 172.19.4.195    | 0%           | 76.079 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 93%        | /mnt/sda1  | 4%         | v2.7.4       | Online               | Online
260381   | 172.19.1.198    | 0%           | 188.613 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 62%        | v2.7.4       | Online               | Online
560250   | 172.19.4.106    | 0%           | 60.279 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 70%        | v2.7.4       | Online               | Online
161491   | 172.19.2.60     | 0%           | 59.588 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
260042   | 172.19.9.145    | 0%           | 58.103 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
161663   | 172.19.2.142    | 0%           | 89.610 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 7%         | v2.7.4       | Online               | Online
260028   | 172.19.8.140    | 0%           | 183.687 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 24%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
560131   | 172.19.2.63     | 0%           | 77.764 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161121   | 172.19.4.151    | 0%           | 190.900 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
160628   | 172.19.2.163    | 0%           | 67.198 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
162331   | 172.19.2.54     | 0%           | 53.364 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 23%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
162536   | 172.19.4.102    | 0%           | 65.334 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 66%        | v2.7.4       | Online               | Online
161753   | 172.19.8.201    | 0%           | 102.451 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 64%        | Not-Found  |            | v2.7.4       | Online               | Online
161120   | 172.19.4.181    | 0%           | 83.476 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
460039   | 172.19.4.129    | 0%           | 57.740 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 74%        | v2.7.4       | Online               | Online
660280   | 172.19.2.120    | 0%           | 74.584 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 46%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
570082   | 172.19.2.105    | 0%           | 63.227 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 79%        | v2.7.3       | Online               | Online
162471   | 172.19.4.97     | 0%           | 58.508 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
161678   | 172.19.8.160    | 0%           | 48.026 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 39%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
160162   | 172.19.2.152    | 0%           | 66.644 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
161536   | 172.19.2.74     | 0%           | 70.747 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
470072   | 172.19.20.249   | 0%           | 89.225 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 2%         |              | API Stop             | 
160692   | 172.19.9.34     | 0%           | 93.389 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
162425   | 172.19.5.46     | 0%           | 61.054 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
162537   | 172.19.4.146    | 0%           | 61.832 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
160619   | 172.19.2.158    | 0%           | 74.678 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
160506   | 172.19.1.182    | 0%           | 84.165 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 29%        | v2.7.4       | Online               | Online
161838   | 172.19.4.163    | 0%           | 170.375 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 45%        | /mnt/sda1  | 8%         | v2.7.4       | Online               | Online
161448   | 172.19.2.128    | 0%           | 79.982 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
670136   | 172.19.4.116    | 0%           | 53.498 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 38%        | /mnt/sda1  | 23%        | v2.7.4       | Online               | Online
160627   | 172.19.2.129    | 0%           | 58.760 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
161304   | 172.19.33.152   | 0%           | 96.531 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 6%         | v2.7.4       | Online               | Online
162340   | 172.19.2.122    | 0%           | 60.168 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
160200   | 172.19.2.70     | 0%           | 65.384 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
160865   | 172.19.0.5      | 0%           | 100.083 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 51%        | /mnt/sda1  | 24%        | v2.7.4       | Online               | Online
161565   | 172.19.2.26     | 0%           | 66.504 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
162464   | 172.19.5.134    | 0%           | 63.145 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161910   | 172.19.8.10     | 0%           | 44.834 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 33%        | /mnt/sda1  | 19%        | v2.7.4       | Online               | Online
260299   | 172.19.8.69     | 0%           | 97.061 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
162433   | 172.19.8.163    | 0%           | 53.241 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
161059   | 172.19.4.141    | 0%           | 97.203 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
162473   | 172.19.4.89     | 0%           | 61.095 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 57%        | /mnt/sda1  | 79%        | v2.7.4       | Online               | Online
161767   | 172.19.9.37     | 0%           | 109.401 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
160100   | 172.19.2.17     | 0%           | 192.880 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
162466   | 172.19.4.77     | 0%           | 71.320 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 72%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
161347   | 172.19.5.122    | 0%           | 61.734 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 96%        | /mnt/sda1  | 1%         | v2.7.4       | Online               | Online
160641   | 172.19.2.15     | 0%           | 75.752 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
360036   | 172.19.4.52     | 0%           | 51.337 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
160138   | 172.19.2.157    | 0%           | 72.799 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 32%        | v2.7.3       | Online               | Online
161906   | 172.19.4.149    | 0%           | 195.805 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
161306   | 172.19.4.199    | 0%           | 60.807 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 73%        | /mnt/sda1  | 16%        | v2.7.4       | Online               | Online
160064   | 172.19.1.252    | 0%           | 71.378 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Online               | Last recording on 3 days 21 hours 40 minutes ago
161013   | 172.19.8.221    | 0%           | 75.221 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
560203   | 172.19.5.93     | 0%           | 56.408 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
161012   | 172.19.5.143    | 0%           | 67.867 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161849   | 172.19.4.74     | 0%           | 174.298 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
161129   | 172.19.8.249    | 0%           | 71.242 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
560062   | 172.19.2.160    | 0%           | 166.170 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 46%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
161140   | 172.19.9.32     | 0%           | 85.838 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 84%        | v2.7.4       | Online               | Online
161982   | 172.19.1.183    | 0%           | 121.361 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 29%        | v2.7.4       | Online               | Online
161501   | 172.19.8.158    | 0%           | 54.129 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161770   | 172.19.8.225    | 0%           | 112.023 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160380   | 172.19.8.28     | 0%           | 75.749 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
160216   | 172.19.8.187    | 0%           | 177.956 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
660185   | 172.19.8.60     | 0%           | 86.079 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 68%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
160148   | 172.19.2.46     | 0%           | 78.615 ms       | Have-SSH   | Metric-ok       | AutoRestart-OK | Have-Logrotate  | 13%             | /mnt/sda1  | 3%         |            | Need-update  | Online               | Need update engine
260371   | 172.19.1.215    | 0%           | 189.509 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 72%        | v2.7.4       | Online               | Online
160087   | 172.19.2.106    | 0%           | 255.761 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 3%         | v2.7.4       | Online               | Online
161467   | 172.19.8.114    | 0%           | 76.656 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 48%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
161170   | 172.19.8.191    | 0%           | 108.088 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
161434   | 172.19.2.179    | 0%           | 66.971 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
570192   | 172.19.1.226    | 0%           | 185.783 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 91%        | v2.7.4       | Online               | Online
162270   | 172.19.2.144    | 0%           | 57.184 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 87%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
160153   | 172.19.9.150    | 0%           | 186.724 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 15%        | v2.7.4       | Online               | Online
160481   | 172.19.1.82     | 0%           | 190.799 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 42%        | v2.7.4       | Camera Offline       | Last recording on 5 days 18 hours 43 minutes ago
161395   | 172.19.1.219    | 3.33333%     | 166.498 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
160203   | 172.19.2.173    | 0%           | 187.056 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
162505   | 172.19.8.20     | 0%           | 64.713 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
161959   | 172.19.4.173    | 0%           | 88.433 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
160322   | 172.19.0.3      | 0%           | 79.770 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 24%        | v2.7.4       | Online               | Online
160239   | 172.19.1.203    | 0%           | 79.513 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
162441   | 172.19.8.23     | 0%           | 67.636 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161278   | 172.19.9.41     | 0%           | 59.090 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 50%        | v2.7.4       | Camera Offline       | Last recording on 3 days 33 minutes ago
260385   | 172.19.1.202    | 0%           | 186.984 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 25%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
161440   | 172.19.2.181    | 0%           | 58.681 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 74%        | v2.7.4       | Online               | Online
161539   | 172.19.2.117    | 0%           | 177.177 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
161882   | 172.19.36.7     | 0%           | 55.691 ms       | Have-SSH   | No-Metric       |            |                 |                 |            |            |            |              | API Stop             | 
161309   | 172.19.5.67     | 0%           | 62.282 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 22%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
162089   | 172.19.8.176    | 0%           | 91.554 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
670066   | 172.19.2.10     | 0%           | 75.365 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 27%        | v2.7.4       | Online               | Online
570148   | 172.19.4.82     | 0%           | 69.592 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
160898   | 172.19.1.166    | 0%           | 90.909 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 18%        | v2.7.4       | Online               | Online
260584   | 172.19.8.75     | 0%           | 179.883 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 86%        | v2.7.4       | Online               | Online
161279   | 172.19.4.215    | 0%           | 61.261 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
161117   | 172.19.4.35     | 0%           | 240.936 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
670058   | 172.19.36.64    | 0%           | 61.168 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 18%        | /mnt/sda2  | 47%        |              | API Stop Error 500   | 
161534   | 172.19.9.98     | 0%           | 208.491 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
160495   | 172.19.1.207    | 0%           | 83.714 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
