TID      | IP              | PACKET LOSS  | AVERAGE PING    | SSH        | NODE EXPORTER   | CLEANER    | SERVICE.SH      | LOGROTATE       | ROOT USAGE | MNT PATH   | MNT USAGE  | ENGINE VERSION | CAMERA STATUS        | RECORD STATUS 
162449   | 172.19.8.78     | 0%           | 61.326 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 83%        | v2.7.4       | Online               | Online
161135   | 172.19.12.125   | 0%           | 75.021 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161502   | 172.19.5.35     | 0%           | 48.148 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161321   | 172.19.9.69     | 0%           | 89.233 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
162037   | 172.19.1.90     | 0%           | 78.981 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161250   | 172.19.14.43    | 0%           | 69.904 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
161413   | 172.19.9.100    | 0%           | 190.366 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
670069   | 172.19.8.197    | 0%           | 47.676 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
162038   | 172.19.1.130    | 0%           | 86.418 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 53%        | /mnt/sda1  | 28%        | v2.7.4       | Online               | Online
161858   | 172.19.4.17     | 0%           | 172.842 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
162498   | 172.19.8.21     | 0%           | 54.384 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 88%        | v2.7.4       | Online               | Online
470078   | 172.19.4.93     | 0%           | 67.856 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 93%        | /mnt/sda1  | 9%         | v2.7.4       | Online               | Online
780259   | 172.19.13.77    | 0%           | 170.340 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 35%        | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
162482   | 172.19.4.168    | 0%           | 56.526 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 100%       | /mnt/sda1  | 100%       | v2.7.4       | Online               | Last recording on 21 hours 31 minutes ago
162524   | 172.19.8.51     | 0%           | 71.179 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 20%        | v2.7.3       | Online               | Online
160767   | 172.19.8.190    | 0%           | 87.610 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
162457   | 172.19.8.186    | 0%           | 61.001 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 70%        | v2.7.4       | Camera Offline       | Last recording on 1 day 4 minutes ago
570141   | 172.19.13.226   | 0%           | 70.855 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 66%        | v2.7.4       | Online               | Online
160400   | 172.19.8.45     | 0%           | 74.869 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 56%        | /mnt/sda1  | 22%        | v2.7.4       | Camera Offline       | Last recording on 4 days 13 hours 42 minutes ago
162166   | 172.19.4.190    | 0%           | 73.577 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 62%        | v2.7.3       | Online               | Online
160699   | 172.19.14.198   | 0%           | 70.264 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161048   | 172.19.13.149   | 0%           | 196.160 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
160701   | 172.19.12.132   | 0%           | 84.005 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
162404   | 172.19.4.59     | 0%           | 66.475 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 45%        | v2.7.3       | Online               | Online
160629   | 172.19.8.112    | 0%           | 72.065 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
570037   | 172.19.1.164    | 0%           | 76.861 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
161951   | 172.19.17.63    | 0%           | 64.577 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 36%        | /mnt/sda1  | 20%        | v2.7.4       | Online               | Online
161476   | 172.19.2.79     | 0%           | 205.522 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
161362   | 172.19.8.3      | 0%           | 71.855 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 26%        | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
260578   | 172.19.13.243   | 0%           | 78.709 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 70%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
161915   | 172.19.9.138    | 0%           | 91.925 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 44%        | /mnt/sda1  | 29%        | v2.7.4       | Online               | Online
162519   | 172.19.4.63     | 0%           | 51.250 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
160203   | 172.19.2.173    | 0%           | 193.147 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
560304   | 172.19.12.203   | 0%           | 47.214 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
162328   | 172.19.2.93     | 0%           | 65.022 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
160487   | 172.19.1.94     | 0%           | 173.104 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
160434   | 172.19.20.102   | 0%           | 68.302 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 42%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
160724   | 172.19.14.50    | 0%           | 75.292 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
162497   | 172.19.8.171    | 0%           | 71.239 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Last recording on 5 minutes ago
161641   | 172.19.12.53    | 0%           | 47.033 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 76%        | /mnt/sda1  | 35%        | v2.7.4       | Online               | Last recording on 13 hours 30 minutes ago
2062     | 172.19.14.24    | 0%           | 65.389 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 80%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
162514   | 172.19.4.38     | 0%           | 58.171 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 35%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
160054   | 172.19.21.41    | 0%           | 194.621 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 19%        | v2.7.4       | Online               | Online
162528   | 172.19.8.173    | 0%           | 63.395 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161038   | 172.19.14.136   | 0%           | 72.125 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
660095   | 172.19.9.96     | 0%           | 61.680 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
160308   | 172.19.9.42     | 0%           | 87.411 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 41%        | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
162340   | 172.19.2.122    | 0%           | 55.387 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
162448   | 172.19.8.5      | 0%           | 67.597 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
660222   | 172.19.1.138    | 0%           | 156.834 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 41%        | v2.7.4       | Camera Offline       | Last recording on 6 days 6 hours 9 minutes ago
161723   | 172.19.8.206    | 0%           | 83.532 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160379   | 172.19.2.82     | 0%           | 79.445 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.5         | Online               | Online
161730   | 172.19.8.236    | 0%           | 102.799 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
460030   | 172.19.13.118   | 0%           | 199.843 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 93%        | v2.7.4       | Online               | Online
460101   | 172.19.5.127    | 0%           | 70.314 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 67%        | v2.7.4       | Online               | Online
161971   | 172.19.4.191    | 0%           | 51.256 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160676   | 172.19.9.17     | 0%           | 87.589 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 61%        | /mnt/sda1  | 63%        | v2.7.4       | Online               | Online
162136   | 172.19.1.165    | 0%           | 208.334 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161426   | 172.19.15.15    | 0%           | 58.524 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 58%        | v2.7.4       | Online               | Online
161344   | 172.19.14.180   | 0%           | 115.861 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 44%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
161485   | 172.19.12.8     | 0%           | 189.173 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 83%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
160095   | 172.19.8.127    | 0%           | 161.568 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 42%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
560240   | 172.19.14.111   | 0%           | 53.808 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161370   | 172.19.1.212    | 0%           | 75.206 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161465   | 172.19.13.196   | 0%           | 62.112 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
161642   | 172.19.14.5     | 0%           | 46.855 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
162505   | 172.19.8.20     | 0%           | 60.739 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
570146   | 172.19.4.114    | 0%           | 68.917 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
160598   | 172.19.24.56    | 0%           | 67.249 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 27%        | v2.7.4       | Online               | Online
161927   | 172.19.12.39    | 0%           | 208.110 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
161852   | 172.19.13.192   | 0%           | 173.837 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
670174   | 172.19.1.157    | 0%           | 68.686 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
162103   | 172.19.16.173   | 0%           | 185.049 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
162335   | 172.19.12.157   | 0%           | 55.322 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
161728   | 172.19.8.233    | 0%           | 97.889 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 81%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
161960   | 172.19.14.1     | 0%           | 72.819 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
160626   | 172.19.12.162   | 0%           | 68.664 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
161674   | 172.19.9.122    | 0%           | 49.408 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 46%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
162379   | 172.19.2.8      | 0%           | 54.452 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
161322   | 172.19.13.16    | 0%           | 210.873 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
162135   | 172.19.1.200    | 0%           | 221.893 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
160573   | 172.19.13.71    | 0%           | 67.764 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 26%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
160179   | 172.19.13.242   | 0%           | 167.490 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
161358   | 172.19.5.82     | 0%           | 143.910 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 8%         | v2.7.4       | Online               | Online
162470   | 172.19.8.102    | 0%           | 61.363 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 25%        | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
160317   | 172.19.1.68     | 0%           | 83.724 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 40%        | v2.7.3       | Online               | Online
570082   | 172.19.2.105    | 0%           | 62.333 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 79%        | v2.7.3       | Online               | Online
790041   | 172.19.2.64     | 0%           | 76.367 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160700   | 172.19.14.101   | 0%           | 66.245 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
161609   | 172.19.14.42    | 0%           | 65.144 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
470068   | 172.19.5.118    | 0%           | 62.897 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 41%        | v2.7.4       | Camera Offline       | Last recording on 23 hours 26 minutes ago
161703   | 172.19.8.116    | 0%           | 191.185 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161238   | 172.19.14.41    | 0%           | 78.847 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
560253   | 172.19.16.105   | 0%           | 69.075 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
161198   | 172.19.8.170    | 0%           | 104.006 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
162337   | 172.19.2.18     | 0%           | 62.581 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 45%        | v2.7.3       | Online               | Online
260009   | 172.19.2.175    | 0%           | 79.947 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 64%        | v2.7.3       | Online               | Online
560254   | 172.19.8.244    | 0%           | 54.134 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 25%        | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
161131   | 172.19.14.117   | 0%           | 77.483 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
560381   | 172.19.4.194    | 0%           | 48.678 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 83%        | v2.7.4       | Online               | Online
161360   | 172.19.5.128    | 0%           | 199.234 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 69%        | /mnt/sda1  | 73%        | v2.7.4       | Online               | Online
161357   | 172.19.16.50    | 0%           | 61.119 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 44%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
160372   | 172.19.4.214    | 0%           | 76.374 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 38%        | v2.7.3       | Online               | Online
162330   | 172.19.2.62     | 0%           | 58.674 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
160323   | 172.19.1.126    | 0%           | 77.126 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 28%        | v2.7.3       | Online               | Online
161583   | 172.19.16.17    | 0%           | 75.434 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 58%        | v2.7.3       | Online               | Online
160403   | 172.19.8.198    | 0%           | 85.389 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160697   | 172.19.14.102   | 0%           | 68.348 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
660129   | 172.19.12.54    | 0%           | 59.646 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
260583   | 172.19.13.26    | 0%           | 65.857 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 75%        | v2.7.4       | Online               | Online
161589   | 172.19.14.4     | 0%           | 187.530 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
260591   | 172.19.12.217   | 0%           | 49.811 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
160422   | 172.19.12.58    | 0%           | 67.647 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 11%        | v2.7.4       | Camera Offline       | Last recording on 1 day 9 hours 34 minutes ago
160055   | 172.19.1.243    | 0%           | 172.803 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 24%        | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
670028   | 172.19.12.230   | 0%           | 60.671 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 77%        | v2.7.4       | Online               | Online
162198   | 172.19.4.169    | 0%           | 79.074 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
161605   | 172.19.12.115   | 0%           | 196.634 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
161659   | 172.19.8.143    | 0%           | 187.256 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 19%        | v2.7.4       | Online               | Online
161923   | 172.19.12.51    | 0%           | 51.269 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
160177   | 172.19.9.109    | 0%           | 196.710 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161351   | 172.19.16.35    | 0%           | 56.125 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161896   | 172.19.4.160    | 0%           | 52.083 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
160023   | 172.19.24.129   | 0%           | 180.471 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
161669   | 172.19.8.107    | 0%           | 66.489 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
160152   | 172.19.12.37    | 0%           | 60.243 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
162006   | 172.19.1.153    | 0%           | 195.385 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
161739   | 172.19.4.246    | 0%           | 91.251 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 37%        |              | API Stop             | 
