TID      | IP              | PACKET LOSS  | AVERAGE PING    | SSH        | NODE EXPORTER   | CLEANER    | SERVICE.SH      | LOGROTATE       | ROOT USAGE | MNT PATH   | MNT USAGE  | ENGINE VERSION | CAMERA STATUS        | RECORD STATUS 
161444   | 172.19.5.112    | 0%           | 59.298 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
161552   | 172.19.13.211   | 0%           | 65.537 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
260582   | 172.19.4.122    | 3.33333%     | 61.887 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
660187   | 172.19.5.139    | 0%           | 170.260 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 72%        | /mnt/sda1  | 64%        | v2.7.4       | Camera Offline       | Last recording on 1 day 3 hours 57 minutes ago
160265   | 172.19.1.98     | 0%           | 89.737 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 94%        | v2.7.4       | Camera Offline       | Last recording on 6 days 11 hours 33 minutes ago
161576   | 172.19.13.156   | 0%           | 61.066 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
160730   | 172.19.9.73     | 0%           | 98.581 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
161768   | 172.19.5.126    | 0%           | 97.784 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
162337   | 172.19.2.18     | 3.33333%     | 73.526 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 46%        | v2.7.3       | Online               | Online
160257   | 172.19.5.131    | 0%           | 101.667 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
161129   | 172.19.8.249    | 0%           | 90.566 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
160641   | 172.19.2.15     | 0%           | 54.955 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
161559   | 172.19.2.143    | 3.33333%     | 65.424 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 49%        | /mnt/sda1  | 28%        | v2.7.4       | Camera Offline       | Last recording on 9 hours ago
161590   | 172.19.12.71    | 0%           | 59.243 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 46%        | v2.7.4       | Camera Offline       | Last recording on 2 days 11 minutes ago
162135   | 172.19.1.200    | 0%           | 82.470 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161298   | 172.19.4.121    | 0%           | 74.342 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
162394   | 172.19.8.33     | 0%           | 77.690 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
161338   | 172.19.8.14     | 0%           | 261.869 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
161312   | 172.19.9.61     | 3.33333%     | 68.211 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
162477   | 172.19.4.98     | 6.66667%     | 71.887 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 99%        | v2.7.4       | Online               | Online
160099   | 172.19.9.154    | 0%           | 73.985 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
162079   | 172.19.5.58     | 6.66667%     | 77.971 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
161400   | 172.19.1.214    | 0%           | 198.805 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 74%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
260279   | 172.19.8.183    | 0%           | 202.660 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 22%        | /mnt/sda1  | 24%        | v2.7.4       | Online               | Online
160325   | 172.19.1.121    | 0%           | 91.150 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 22%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
162472   | 172.19.8.98     | 6.66667%     | 68.162 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 75%        | v2.7.4       | Online               | Online
161366   | 172.19.8.77     | 0%           | 156.771 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
160075   | 172.19.1.222    | 3.33333%     | 180.640 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 20%        | v2.7.4       | Online               | Online
560129   | 172.19.2.97     | 3.33333%     | 88.948 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
160148   | 172.19.2.46     | 0%           | 58.502 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 3%         | v2.7.3       | Online               | Online
560388   | 172.19.4.21     | 3.33333%     | 60.177 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
161414   | 172.19.9.117    | 6.66667%     | 58.326 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
160379   | 172.19.2.82     | 0%           | 81.691 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 54%        | v2.5         | Online               | Online
161603   | 172.19.9.123    | 0%           | 66.652 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
560190   | 172.19.2.9      | 0%           | 70.944 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 6%         | v2.7.4       | Camera Offline       | Last recording on 7 days 18 hours 52 minutes ago
560269   | 172.19.4.54     | 3.33333%     | 60.351 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 66%        | v2.7.4       | Online               | Online
161116   | 172.19.9.13     | 3.33333%     | 89.023 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 56%        | /mnt/sda1  | 20%        | v2.7.4       | Camera Offline       | Last recording on 7 days 18 hours 50 minutes ago
160157   | 172.19.36.14    | 3.33333%     | 64.756 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            |              | API Stop             | 
160314   | 172.19.1.235    | 0%           | 87.254 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 25%        | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
161680   | 172.19.8.73     | 6.66667%     | 54.020 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 82%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
160074   | 172.19.1.185    | 3.33333%     | 181.193 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 29%        | v2.7.4       | Online               | Online
161013   | 172.19.8.221    | 0%           | 90.324 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
161450   | 172.19.9.132    | 0%           | 60.097 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 57%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
161695   | 172.19.9.108    | 0%           | 159.418 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161428   | 172.19.13.205   | 0%           | 61.778 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
260292   | 172.19.8.248    | 0%           | 87.149 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 78%        | v2.7.4       | Online               | Online
160682   | 172.19.5.113    | 0%           | 86.572 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
160692   | 172.19.9.34     | 0%           | 109.581 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
460069   | 172.19.1.139    | 0%           | 99.234 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161549   | 172.19.12.41    | 0%           | 63.474 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 39%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
162285   | 172.19.2.57     | 0%           | 74.286 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 79%        | /mnt/sda1  | 14%        | v2.7.4       | Online               | Online
160169   | 172.19.12.47    | 0%           | 108.865 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 65%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
260060   | 172.19.4.95     | 0%           | 56.547 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 65%        | v2.7.4       | Online               | Online
162481   | 172.19.4.87     | 0%           | 69.378 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
160239   | 172.19.1.203    | 0%           | 85.742 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
161852   | 172.19.13.192   | 0%           | 50.470 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
570076   | 172.19.12.40    | 0%           | 57.481 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
162032   | 172.19.1.115    | 0%           | 79.601 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 26%        | /mnt/sda1  | 89%        | v2.7.4       | Online               | Online
161309   | 172.19.5.67     | 0%           | 73.068 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 22%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
161957   | 172.19.4.180    | 0%           | 77.975 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 57%        | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
162147   | 172.19.1.160    | 0%           | 80.769 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 58%        | v2.7.4       | Online               | Online
162334   | 172.19.2.56     | 3.33333%     | 71.494 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161492   | 172.19.13.245   | 0%           | 65.474 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
161565   | 172.19.2.26     | 3.33333%     | 68.916 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
162241   | 172.19.5.124    | 0%           | 75.706 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 57%        | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
161412   | 172.19.5.95     | 0%           | 63.858 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | Not-Found  |            | v2.7.3       | Online               | Last recording on 1170 minutes ago
570192   | 172.19.1.226    | 0%           | 185.329 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 92%        | v2.7.4       | Online               | Online
160627   | 172.19.2.129    | 3.33333%     | 54.377 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
162538   | 172.19.4.136    | 6.66667%     | 71.310 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 78%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
160200   | 172.19.2.70     | 3.33333%     | 82.828 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
162280   | 172.19.2.48     | 0%           | 73.460 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
160152   | 172.19.12.37    | 3.33333%     | 63.881 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
160202   | 172.19.2.200    | 3.33333%     | 68.879 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
161198   | 172.19.8.170    | 0%           | 124.511 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
160681   | 172.19.8.227    | 0%           | 76.803 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Camera Offline       | Last recording on 7 days 5 hours 45 minutes ago
161006   | 172.19.9.35     | 0%           | 90.391 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 63%        | v2.7.4       | Online               | Online
162406   | 172.19.5.74     | 0%           | 72.914 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 46%        | /mnt/sda1  | 91%        | v2.7.4       | Online               | Online
160481   | 172.19.1.82     | 3.33333%     | 194.507 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 42%        | v2.7.4       | Camera Offline       | Last recording on 7 days 18 hours 3 minutes ago
670135   | 172.19.8.132    | 0%           | 57.540 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 91%        | v2.7.4       | Online               | Online
162343   | 172.19.2.84     | 0%           | 69.222 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
162517   | 172.19.4.64     | 0%           | 73.655 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
160615   | 172.19.4.201    | 0%           | 91.321 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 27%        | v2.7.4       | Online               | Online
162004   | 172.19.1.93     | 0%           | 214.324 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
161429   | 172.19.8.105    | 0%           | 62.649 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
161827   | 172.19.5.129    | 0%           | 159.442 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
160725   | 172.19.8.230    | 0%           | 113.038 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
670058   | 172.19.36.64    | 0%           | 54.347 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 18%        | /mnt/sda2  | 47%        |              | API Stop Error 500   | 
162282   | 172.19.2.171    | 0%           | 64.878 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
160176   | 172.19.9.111    | 0%           | 178.025 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 47%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
670061   | 172.19.13.232   | 0%           | 83.464 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 35%        | v2.7.4       | Camera Offline       | Last recording on 7 days 18 hours 33 minutes ago
161673   | 172.19.8.93     | 0%           | 70.233 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
162393   | 172.19.8.185    | 0%           | 71.237 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
162405   | 172.19.5.26     | 0%           | 96.143 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
470067   | 172.19.5.38     | 0%           | 91.796 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 54%        | v2.7.4       | Camera Offline       | Last recording on 3 days 11 hours 3 minutes ago
161533   | 172.19.13.215   | 0%           | 58.506 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 76%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
161009   | 172.19.8.166    | 0%           | 82.635 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
161730   | 172.19.8.236    | 0%           | 110.565 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
160135   | 172.19.2.104    | 0%           | 69.695 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 49%        | v2.7.3       | Online               | Online
161458   | 172.19.12.49    | 0%           | 69.921 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161120   | 172.19.4.181    | 3.33333%     | 83.283 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
660047   | 172.19.5.68     | 0%           | 82.734 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
161491   | 172.19.2.60     | 6.66667%     | 57.792 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
160249   | 172.19.5.66     | 0%           | 91.993 ms       | Have-SSH   | No-Metric       |            |                 |                 |            |            |            | Need-update  | Online               | Need update engine
160313   | 172.19.1.194    | 0%           | 96.878 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
160311   | 172.19.1.204    | 0%           | 87.087 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
162270   | 172.19.2.144    | 3.33333%     | 59.349 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 87%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161506   | 172.19.2.186    | 3.33333%     | 61.859 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 84%        | v2.7.4       | Online               | Online
162063   | 172.19.5.15     | 3.33333%     | 85.181 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 41%        | v2.7.4       | Camera Offline       | Last recording on 7 days 18 hours 23 minutes ago
161119   | 172.19.9.48     | 0%           | 82.485 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 22%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
160139   | 172.19.2.43     | 0%           | 60.036 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 70%        | v2.7.4       | Online               | Online
560077   | 172.19.9.144    | 3.33333%     | 57.527 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 72%        | v2.7.4       | Online               | Online
161621   | 172.19.12.17    | 0%           | 67.183 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
161358   | 172.19.5.82     | 0%           | 208.827 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 9%         | v2.7.4       | Online               | Online
161331   | 172.19.0.2      | 0%           | 89.411 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 15%        | /mnt/sda1  | 20%        | v2.7.4       | Online               | Online
161869   | 172.19.25.19    | 0%           | 58.679 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | Not-Found  |            |              | API Stop Error 500   | 
160096   | 172.19.8.118    | 0%           | 69.770 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
161745   | 172.19.8.54     | 0%           | 83.057 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 78%        | v2.7.4       | Online               | Online
161605   | 172.19.12.115   | 0%           | 72.314 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
161472   | 172.19.13.195   | 3.33333%     | 64.326 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
162471   | 172.19.4.97     | 3.33333%     | 65.805 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160898   | 172.19.1.166    | 3.33333%     | 87.252 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 18%        | v2.7.4       | Online               | Online
660185   | 172.19.8.60     | 0%           | 94.806 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 68%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
161858   | 172.19.4.17     | 0%           | 187.514 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 70%        | v2.7.4       | Online               | Online
162438   | 172.19.9.43     | 0%           | 80.744 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
560329   | 172.19.33.103   | 0%           | 75.467 ms       | Have-SSH   | No-Metric       |            |                 |                 |            |            |            |              | API Stop             | 
161427   | 172.19.8.131    | 0%           | 83.609 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
