TID      | IP              | PACKET LOSS  | AVERAGE PING    | SSH        | NODE EXPORTER   | CLEANER    | SERVICE.SH      | LOGROTATE       | ROOT USAGE | MNT PATH   | MNT USAGE  | ENGINE VERSION | CAMERA STATUS        | RECORD STATUS 
660257   | 172.19.16.101   | 0%           | 48.382 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
162401   | 172.19.8.29     | 0%           | 57.175 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
161661   | 172.19.8.109    | 0%           | 53.898 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
260171   | 172.19.21.14    | 0%           | 77.708 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 40%        | /mnt/sda1  | 11%        | v2.7.4       | Online               | Last recording on 7 days 12 hours 40 minutes ago
161413   | 172.19.9.100    | 0%           | 55.639 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
162459   | 172.19.8.48     | 0%           | 59.435 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 26%        | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
460101   | 172.19.5.127    | 0%           | 201.365 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
162497   | 172.19.8.171    | 0%           | 54.927 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
260161   | 172.19.14.195   | 0%           | 60.257 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
160315   | 172.19.8.231    | 0%           | 83.329 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
162355   | 172.19.14.9     | 0%           | 55.540 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 15%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
160424   | 172.19.9.148    | 0%           | 59.548 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
160834   | 172.19.8.154    | 0%           | 92.295 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
160724   | 172.19.14.50    | 0%           | 75.202 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
670126   | 172.19.20.20    | 0%           | 76.403 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
161487   | 172.19.2.201    | 0%           | 55.740 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
160434   | 172.19.20.102   | 0%           | 73.535 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 42%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
161911   | 172.19.4.26     | 0%           | 41.762 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
160375   | 172.19.5.69     | 0%           | 78.325 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
161135   | 172.19.12.125   | 0%           | 83.025 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
2068     | 172.19.12.228   | 0%           | 61.151 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161988   | 172.19.1.209    | 0%           | 85.319 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
162346   | 172.19.2.124    | 0%           | 69.467 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 58%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
160064   | 172.19.1.252    | 0%           | 59.456 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 9%         | /mnt/sda1  | 35%        | v2.7.3       | Online               | Online
161352   | 172.19.1.228    | 0%           | 47.623 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            | v2.7.3       | Online               | Online
162498   | 172.19.8.21     | 0%           | 56.487 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 89%        | v2.7.4       | Online               | Online
670063   | 172.19.13.167   | 0%           | 46.448 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
570146   | 172.19.4.114    | 0%           | 68.656 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
162405   | 172.19.5.26     | 0%           | 71.195 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
160700   | 172.19.14.101   | 0%           | 68.021 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
161672   | 172.19.2.44     | 0%           | 50.347 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
162314   | 172.19.16.118   | 0%           | 59.383 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161612   | 172.19.14.126   | 0%           | 53.205 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 25%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
161486   | 172.19.9.129    | 0%           | 56.480 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
161588   | 172.19.12.83    | 0%           | 56.773 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 40%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
160695   | 172.19.14.17    | 0%           | 70.551 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 33%        | v2.7.4       | Camera Offline       | Last recording on 8 days 6 hours 34 minutes ago
160094   | 172.19.21.104   | 0%           | 58.370 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
660127   | 172.19.9.101    | 0%           | 47.749 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 6%         | /mnt/sda1  | 33%        |              | API Stop             | 
161436   | 172.19.14.2     | 0%           | 54.104 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
161422   | 172.19.13.95    | 0%           | 62.079 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 85%        | v2.7.4       | Online               | Online
161544   | 172.19.17.131   | 0%           | 50.695 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 54%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
161012   | 172.19.5.143    | 0%           | 76.882 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
161671   | 172.19.8.106    | 0%           | 64.154 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 22%        | v2.7.4       | Online               | Online
161666   | 172.19.13.225   | 0%           | 51.265 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
660137   | 172.19.16.48    | 0%           | 48.806 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
161152   | 172.19.5.121    | 0%           | 109.451 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 28%        | v2.7.4       | Online               | Online
161127   | 172.19.12.184   | 0%           | 78.188 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
162448   | 172.19.8.5      | 0%           | 69.612 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
161892   | 172.19.12.220   | 0%           | 46.625 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 60%        | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
160180   | 172.19.12.72    | 0%           | 81.164 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 33%        | /mnt/sda1  | 23%        | v2.7.3       | Online               | Online
260347   | 172.19.1.206    | 0%           | 50.137 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 62%        | v2.7.3       | Online               | Online
162481   | 172.19.4.87     | 0%           | 60.882 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
260298   | 172.19.8.255    | 0%           | 98.158 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
161950   | 172.19.13.193   | 0%           | 76.346 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 79%        | v2.7.4       | Online               | Online
160681   | 172.19.8.227    | 0%           | 68.511 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Camera Offline       | Last recording on 7 days 18 hours 45 minutes ago
161846   | 172.19.9.104    | 0%           | 51.177 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
2020     | 172.19.4.164    | 0%           | 50.591 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 20%        | v2.7.4       | Online               | Online
161123   | 172.19.12.166   | 0%           | 82.113 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
460100   | 172.19.16.71    | 0%           | 58.916 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
161141   | 172.19.5.16     | 0%           | 69.232 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
2064     | 172.19.14.109   | 0%           | 51.163 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
161916   | 172.19.4.131    | 0%           | 48.683 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 43%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
560061   | 172.19.4.85     | 0%           | 70.804 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 62%        | v2.6         | Online               | Online
260578   | 172.19.13.243   | 0%           | 76.721 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
660059   | 172.19.14.118   | 0%           | 43.388 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
162503   | 172.19.8.42     | 0%           | 58.013 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161182   | 172.19.14.85    | 0%           | 106.025 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
162461   | 172.19.4.12     | 0%           | 61.318 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
161638   | 172.19.8.142    | 0%           | 48.557 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 79%        | v2.7.4       | Online               | Online
160898   | 172.19.1.166    | 0%           | 87.600 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 18%        | v2.7.4       | Online               | Online
162135   | 172.19.1.200    | 0%           | 71.328 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
570010   | 172.19.13.209   | 0%           | 49.698 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 73%        | v2.7.4       | Online               | Online
570082   | 172.19.2.105    | 0%           | 58.149 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 80%        | v2.7.3       | Online               | Online
162534   | 172.19.14.79    | 0%           | 59.457 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
2066     | 172.19.4.73     | 0%           | 56.368 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 17%        | v2.7.4       | Online               | Online
570038   | 172.19.1.233    | 0%           | 60.382 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
660207   | 172.19.16.44    | 0%           | 74.581 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
161044   | 172.19.28.113   | 0%           | 68.868 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 4%         | v2.7.4       | Online               | Online
2073     | 172.19.14.242   | 0%           | 49.684 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 36%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
161553   | 172.19.9.130    | 0%           | 53.865 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
780351   | 172.19.4.172    | 0%           | 49.300 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 24%        | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
460036   | 172.19.16.195   | 0%           | 48.915 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 79%        | v2.7.4       | Online               | Online
161706   | 172.19.2.202    | 0%           | 54.817 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
160310   | 172.19.8.209    | 0%           | 80.534 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 18%        | v2.7.4       | Online               | Online
161860   | 172.19.4.13     | 0%           | 47.534 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 55%        | v2.7.3       | Online               | Online
162037   | 172.19.1.90     | 0%           | 82.315 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
160319   | 172.19.1.100    | 0%           | 75.271 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 34%        | /mnt/sda1  | 32%        | v2.7.3       | Camera Offline       | Last recording on 225 minutes ago
160433   | 172.19.20.148   | 0%           | 73.203 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 21%        | /mnt/sda1  | 31%        | v2.7.4       | Camera Offline       | Last recording on 8 days 5 hours 37 minutes ago
670141   | 172.19.14.103   | 0%           | 53.236 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 11%        | v2.7.4       | Online               | Online
670133   | 172.19.16.77    | 0%           | 63.062 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
570076   | 172.19.12.40    | 0%           | 45.020 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161668   | 172.19.8.141    | 0%           | 50.232 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 27%        | v2.7.4       | Online               | Online
160190   | 172.19.5.84     | 0%           | 48.130 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
162132   | 172.19.1.159    | 0%           | 58.535 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 73%        | /mnt/sda1  | 70%        | v2.7.4       | Online               | Online
161447   | 172.19.13.168   | 0%           | 50.636 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
160626   | 172.19.12.162   | 0%           | 58.902 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
460030   | 172.19.13.118   | 0%           | 204.144 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 24%        | /mnt/sda1  | 93%        | v2.7.4       | Online               | Online
161636   | 172.19.8.133    | 0%           | 43.999 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
160055   | 172.19.1.243    | 0%           | 176.101 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 24%        | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
161188   | 172.19.14.68    | 0%           | 115.114 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
161614   | 172.19.12.238   | 0%           | 59.720 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 3%         | v2.7.4       | Camera Offline       | Last recording on 5 days 5 hours 41 minutes ago
160099   | 172.19.9.154    | 0%           | 59.340 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
161839   | 172.19.17.68    | 0%           | 51.944 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
161622   | 172.19.8.110    | 0%           | 60.049 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
2022     | 172.19.17.124   | 0%           | 47.849 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 25%        | v2.7.4       | Online               | Online
260351   | 172.19.1.240    | 0%           | 73.147 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 20%        | v2.6.1       | Online               | Online
470024   | 172.19.9.107    | 0%           | 51.383 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
161377   | 172.19.1.211    | 0%           | 76.783 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 39%        | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
790173   | 172.19.12.200   | 0%           | 49.827 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161542   | 172.19.17.64    | 0%           | 58.123 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
660047   | 172.19.5.68     | 0%           | 63.508 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
560245   | 172.19.8.83     | 0%           | 191.739 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 35%        | v2.7.3       | Online               | Online
660132   | 172.19.13.99    | 0%           | 61.061 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 63%        | v2.7.4       | Online               | Online
161390   | 172.19.1.254    | 0%           | 201.551 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 47%        | v2.7.3       | Online               | Online
161360   | 172.19.5.128    | 0%           | 69.838 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 69%        | /mnt/sda1  | 74%        | v2.7.4       | Online               | Online
160275   | 172.19.1.114    | 0%           | 172.896 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
162096   | 172.19.20.255   | 0%           | 59.676 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
160257   | 172.19.5.131    | 0%           | 84.257 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
161400   | 172.19.1.214    | 0%           | 61.521 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 74%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
2009     | 172.19.12.76    | 0%           | 45.706 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
162243   | 172.19.5.83     | 0%           | 59.924 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 61%        | v2.7.4       | Online               | Online
260149   | 172.19.9.62     | 0%           | 87.571 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 51%        | v2.7.3       | Online               | Online
162435   | 172.19.8.71     | 0%           | 61.841 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 26%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161972   | 172.19.17.65    | 0%           | 76.776 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 38%        | v2.7.4       | Camera Offline       | Last recording on 5 days 23 hours 32 minutes ago
560298   | 172.19.12.248   | 0%           | 51.709 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161956   | 172.19.4.135    | 0%           | 80.315 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 33%        | v2.7.3       | Online               | Online
161505   | 172.19.15.33    | 0%           | 45.359 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
