TID      | IP              | PACKET LOSS  | AVERAGE PING    | SSH        | NODE EXPORTER   | CLEANER    | SERVICE.SH      | LOGROTATE       | ROOT USAGE | MNT PATH   | MNT USAGE  | ENGINE VERSION | CAMERA STATUS        | RECORD STATUS
160495   | 172.19.1.207    | 0%           | 73.226 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
260042   | 172.19.9.145    | 0%           | 81.349 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
162449   | 172.19.8.78     | 0%           | 72.863 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 83%        | v2.7.4       | Online               | Online
160257   | 172.19.5.131    | 0%           | 93.595 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
160679   | 172.19.9.45     | 0%           | 85.573 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
670157   | 172.19.40.221   | 0%           | 65.588 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 1%         |              | API Stop Error 500   | 
660253   | 172.19.16.46    | 0%           | 68.490 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
460101   | 172.19.5.127    | 0%           | 99.273 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 67%        | v2.7.4       | Online               | Online
162042   | 172.19.1.255    | 0%           | 90.111 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
162346   | 172.19.2.124    | 0%           | 68.011 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 58%        | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
162441   | 172.19.8.23     | 0%           | 70.165 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161934   | 172.19.5.64     | 3.33333%     | 154.379 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
260299   | 172.19.8.69     | 0%           | 103.911 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
160786   | 172.19.20.181   | 0%           | 143.570 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 14%        |              | API Stop             | 
161956   | 172.19.4.135    | 0%           | 78.333 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 33%        | v2.7.3       | Online               | Online
162464   | 172.19.5.134    | 0%           | 57.166 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 58%        | v2.7.4       | Online               | Online
162452   | 172.19.4.2      | 3.33333%     | 62.298 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
560303   | 172.19.13.181   | 0%           | 86.154 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 19%        | v2.7.4       | Online               | Online
160168   | 172.19.12.10    | 0%           | 82.623 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
160629   | 172.19.8.112    | 0%           | 83.257 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161140   | 172.19.9.32     | 0%           | 86.271 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 84%        | v2.7.4       | Online               | Online
670069   | 172.19.8.197    | 0%           | 72.588 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
160157   | 172.19.36.14    | 0%           | 200.313 ms      | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            |              | API Stop             | 
162470   | 172.19.8.102    | 0%           | 67.875 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 25%        | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
162403   | 172.19.8.25     | 0%           | 77.021 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 33%        | /mnt/sda1  | 27%        | v2.7.4       | Online               | Online
570192   | 172.19.1.226    | 0%           | 206.185 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 92%        | v2.7.4       | Online               | Online
161588   | 172.19.12.83    | 0%           | 91.963 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 40%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
660185   | 172.19.8.60     | 0%           | 95.220 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 68%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
162424   | 172.19.8.30     | 0%           | 64.446 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 22%        | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
160177   | 172.19.9.109    | 0%           | 212.126 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161534   | 172.19.9.98     | 0%           | 171.290 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
161598   | 172.19.2.131    | 0%           | 94.966 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 23%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
162466   | 172.19.4.77     | 0%           | 68.604 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 72%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
161770   | 172.19.8.225    | 0%           | 102.330 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
161458   | 172.19.12.49    | 0%           | 70.914 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
162480   | 172.19.8.16     | 0%           | 65.261 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
160155   | 172.19.2.190    | 0%           | 188.014 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Camera Offline       | Last recording on 6 days 21 hours 48 minutes ago
161398   | 172.19.1.253    | 0%           | 200.030 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 15%        | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
161008   | 172.19.8.177    | 0%           | 81.537 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
160216   | 172.19.8.187    | 3.33333%     | 181.869 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
161959   | 172.19.4.173    | 0%           | 78.400 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
161847   | 172.19.8.119    | 0%           | 70.051 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
162063   | 172.19.5.15     | 0%           | 84.144 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 41%        | v2.7.4       | Camera Offline       | Last recording on 6 days 22 hours 3 minutes ago
160203   | 172.19.2.173    | 0%           | 173.713 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Last recording on 3 hours 47 minutes ago
560061   | 172.19.4.85     | 0%           | 68.463 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 62%        | v2.6         | Online               | Online
161910   | 172.19.8.10     | 0%           | 73.395 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 33%        | /mnt/sda1  | 19%        | v2.7.4       | Online               | Online
160719   | 172.19.12.173   | 0%           | 110.414 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
160693   | 172.19.5.111    | 0%           | 80.101 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Camera Offline       | Last recording on 17 hours 16 minutes ago
160355   | 172.19.1.137    | 0%           | 94.968 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161400   | 172.19.1.214    | 0%           | 76.824 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 74%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
162078   | 172.19.8.55     | 0%           | 81.557 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 38%        |              | API Stop             | 
560077   | 172.19.9.144    | 0%           | 170.072 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 72%        | v2.7.4       | Online               | Online
161116   | 172.19.9.13     | 0%           | 73.180 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 56%        | /mnt/sda1  | 20%        | v2.7.4       | Camera Offline       | Last recording on 6 days 22 hours 30 minutes ago
160356   | 172.19.1.176    | 0%           | 98.300 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 41%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
161829   | 172.19.8.87     | 0%           | 190.124 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161278   | 172.19.9.41     | 0%           | 63.433 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 29%        | /mnt/sda1  | 50%        | v2.7.4       | Camera Offline       | Last recording on 4 days 3 hours 33 minutes ago
670058   | 172.19.36.64    | 0%           | 176.500 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 18%        | /mnt/sda2  | 47%        |              | API Stop Error 500   | 
160292   | 172.19.1.106    | 0%           | 224.221 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
160152   | 172.19.12.37    | 0%           | 66.709 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
162428   | 172.19.8.22     | 0%           | 66.191 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 67%        | v2.7.4       | Online               | Online
161501   | 172.19.8.158    | 0%           | 52.290 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
161606   | 172.19.13.240   | 0%           | 65.044 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 16%        | v2.7.4       | Camera Offline       | Last recording on 6 days 22 hours 30 minutes ago
660176   | 172.19.14.51    | 0%           | 61.512 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 44%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
162393   | 172.19.8.185    | 0%           | 70.887 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
161453   | 172.19.9.140    | 0%           | 84.027 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
160682   | 172.19.5.113    | 0%           | 82.395 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
160641   | 172.19.2.15     | 0%           | 75.440 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 31%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
660207   | 172.19.16.44    | 0%           | 99.556 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
162328   | 172.19.2.93     | 0%           | 70.807 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
161336   | 172.19.5.138    | 0%           | 79.348 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
560250   | 172.19.4.106    | 0%           | 68.371 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 70%        | v2.7.4       | Online               | Online
570038   | 172.19.1.233    | 0%           | 193.699 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 41%        | v2.7.4       | Camera Offline       | Last recording on 6 days 20 hours 16 minutes ago
160874   | 172.19.32.198   | 0%           | 129.156 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 11%        |              | API Stop             | 
560329   | 172.19.33.103   | 0%           | 67.863 ms       | Have-SSH   | No-Metric       |            |                 |                 |            |            |            |              | API Stop             | 
161924   | 172.19.12.57    | 0%           | 62.897 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 40%        | v2.7.4       | Online               | Online
670141   | 172.19.14.103   | 0%           | 52.865 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 10%        | v2.7.4       | Online               | Online
670135   | 172.19.8.132    | 0%           | 50.649 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 91%        | v2.7.4       | Online               | Online
162243   | 172.19.5.83     | 0%           | 58.930 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
660184   | 172.19.4.203    | 0%           | 205.262 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 73%        | /mnt/sda1  | 63%        | v2.7.4       | Online               | Online
570037   | 172.19.1.164    | 0%           | 90.930 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 52%        | v2.7.4       | Online               | Online
560124   | 172.19.8.147    | 0%           | 87.949 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 46%        | v2.7.4       | Camera Offline       | Last recording on 6 days 20 hours 4 minutes ago
160427   | 172.19.20.124   | 0%           | 195.169 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
161322   | 172.19.13.16    | 0%           | 199.478 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161497   | 172.19.8.125    | 0%           | 73.355 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 20%        | v2.7.4       | Online               | Online
162088   | 172.19.9.31     | 0%           | 81.828 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 16%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
660187   | 172.19.5.139    | 0%           | 193.908 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 72%        | /mnt/sda1  | 64%        | v2.7.4       | Camera Offline       | Last recording on 7 hours 37 minutes ago
161730   | 172.19.8.236    | 0%           | 118.215 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
161427   | 172.19.8.131    | 0%           | 79.819 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 67%        | v2.7.4       | Online               | Online
161392   | 172.19.1.173    | 0%           | 55.564 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 24%        | v2.7.4       | Camera Offline       | Last recording on 6 days 21 hours 54 minutes ago
161331   | 172.19.0.2      | 0%           | 90.126 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 15%        | /mnt/sda1  | 20%        | v2.7.4       | Online               | Online
160637   | 172.19.2.86     | 0%           | 80.876 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 53%        | v2.7.3       | Online               | Online
162391   | 172.19.8.46     | 0%           | 68.488 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 71%        | v2.7.4       | Online               | Online
161479   | 172.19.12.7     | 0%           | 212.359 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
160520   | 172.19.1.184    | 3.33333%     | 68.553 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 73%        | v2.7.4       | Online               | Online
160400   | 172.19.8.45     | 0%           | 80.233 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 56%        | /mnt/sda1  | 22%        | v2.7.4       | Camera Offline       | Last recording on 5 days 4 hours 22 minutes ago
161414   | 172.19.9.117    | 0%           | 74.899 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
260148   | 172.19.8.193    | 0%           | 221.208 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
162499   | 172.19.8.96     | 0%           | 63.702 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
161853   | 172.19.16.24    | 0%           | 196.914 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | Not-Found  |            | v2.7.4       | Online               | Online
161493   | 172.19.12.92    | 0%           | 68.795 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
162395   | 172.19.8.91     | 0%           | 65.317 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 30%        | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
160451   | 172.19.1.191    | 0%           | 202.849 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
161129   | 172.19.8.249    | 0%           | 78.572 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
161124   | 172.19.12.145   | 0%           | 88.525 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 67%        | v2.7.4       | Online               | Online
160313   | 172.19.1.194    | 0%           | 88.336 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
161594   | 172.19.9.127    | 0%           | 71.911 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 31%        | v2.7.4       | Online               | Online
162070   | 172.19.5.41     | 3.33333%     | 88.435 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 48%        | /mnt/sda1  | 66%        | v2.7.4       | Online               | Online
260381   | 172.19.1.198    | 3.33333%     | 229.902 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 62%        | v2.7.4       | Online               | Online
161607   | 172.19.2.67     | 0%           | 81.520 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 61%        | v2.6.1       | Online               | Online
160573   | 172.19.13.71    | 0%           | 80.839 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 26%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
160425   | 172.19.8.128    | 0%           | 79.031 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
162079   | 172.19.5.58     | 3.33333%     | 78.050 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 26%        | v2.7.4       | Online               | Online
660316   | 172.19.20.247   | 0%           | 84.321 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
160187   | 172.19.2.134    | 3.33333%     | 110.044 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
162503   | 172.19.8.42     | 0%           | 73.649 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161656   | 172.19.9.60     | 0%           | 71.453 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 69%        | v2.7.4       | Online               | Online
162373   | 172.19.36.78    | 3.33333%     | 72.130 ms       | Have-SSH   | Metric-ok       | No-Cleaner | AutoRestart-OK  | No-Logrotate    | 100%       | /mnt/data  | 71%        |              | API Stop             | 
160130   | 172.19.2.73     | 0%           | 191.758 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 40%        | v2.6.1       | Online               | Online
161436   | 172.19.14.2     | 0%           | 65.436 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
162330   | 172.19.2.62     | 0%           | 66.594 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
160064   | 172.19.1.252    | 3.33333%     | 191.342 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | No-Logrotate    | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Online               | Last recording on 5 days 40 minutes ago
161768   | 172.19.5.126    | 0%           | 107.496 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
160481   | 172.19.1.82     | 3.33333%     | 181.787 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 42%        | v2.7.4       | Camera Offline       | Last recording on 6 days 21 hours 43 minutes ago
161590   | 172.19.12.71    | 0%           | 140.492 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 46%        | v2.7.4       | Camera Offline       | Last recording on 1 day 3 hours 51 minutes ago
161876   | 172.19.13.208   | 0%           | 73.144 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161935   | 172.19.5.43     | 3.33333%     | 201.288 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 35%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
