TID      | IP              | PACKET LOSS  | AVERAGE PING    | SSH        | NODE EXPORTER   | CLEANER    | SERVICE.SH      | LOGROTATE       | ROOT USAGE | MNT PATH   | MNT USAGE  | ENGINE VERSION | CAMERA STATUS        | RECORD STATUS 
560202   | 172.19.33.94    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
162104   | 172.19.32.135   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
660140   | 172.19.24.182   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
162220   | 172.19.20.123   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
560212   | 172.19.4.244    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160421   | 172.19.32.177   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
780775   | 172.19.33.205   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
780447   | 172.19.12.30    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161092   | 172.19.21.72    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160156   | 172.19.33.137   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
790352   | 172.19.33.144   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260021   | 172.19.33.134   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
790408   | 172.19.21.204   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161069   | 172.19.28.91    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
162183   | 172.19.21.98    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260153   | 172.19.32.95    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161208   | 172.19.1.189    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161206   | 172.19.16.19    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
560367   | 172.19.29.111   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161870   | 172.19.36.98    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260577   | 172.19.29.84    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
162318   | 172.19.33.104   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
470025   | 172.19.36.3     | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260022   | 172.19.33.93    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
790298   | 172.19.32.55    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
162179   | 172.19.33.5     | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
261448   | 172.19.12.50    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161334   | 172.19.24.153   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
560127   | 172.19.5.133    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160197   | 172.19.33.97    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161934   | 172.19.5.64     | 0%           | 133.565 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
261436   | 172.19.48.117   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161091   | 172.19.21.61    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
560133   | 172.19.33.79    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160531   | 172.19.32.190   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161733   | 172.19.5.91     | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
2071     | 172.19.33.119   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160991   | 172.19.17.39    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160514   | 172.19.33.81    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160194   | 172.19.33.91    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160444   | 172.19.1.247    | 0%           | 142.974 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 29%        | v2.7.4       | Online               | Online
161293   | 172.19.29.67    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160388   | 172.19.8.175    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160032   | 172.19.33.33    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
560380   | 172.19.20.175   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
162291   | 172.19.36.115   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161164   | 172.19.32.189   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160385   | 172.19.4.46     | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160911   | 172.19.16.156   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260265   | 172.19.5.0      | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161850   | 172.19.36.86    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260034   | 172.19.36.107   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
780098   | 172.19.45.11    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160034   | 172.19.21.45    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161201   | 172.19.32.202   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160237   | 172.19.36.13    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
790359   | 172.19.33.82    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
261440   | 172.19.9.201    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161688   | 172.19.2.196    | 0%           | 69.769 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 7%         | v2.7.4       | Online               | Online
162156   | 172.19.33.135   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
780064   | 172.19.36.142   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
261449   | 172.19.12.52    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
780084   | 172.19.36.224   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
261409   | 172.19.49.150   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
670161   | 172.19.17.206   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160071   | 172.19.1.201    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
560219   | 172.19.5.75     | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260087   | 172.19.8.234    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260277   | 172.19.4.217    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
660258   | 172.19.4.126    | 0%           | 189.847 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
560142   | 172.19.32.216   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161172   | 172.19.24.135   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
260198   | 172.19.25.115   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160063   | 172.19.28.195   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161941   | 172.19.29.79    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161599   | 172.19.2.103    | 0%           | 65.109 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 33%        | v2.7.4       | Online               | Online
161754   | 172.19.4.224    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160259   | 172.19.21.3     | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160390   | 172.19.29.108   | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161056   | 172.19.29.21    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
160302   | 172.19.33.76    | 100%         | Ping-RTO        |            |                 |            |                 |                 |            |            |            |              | Offline              | 
161356   | 172.19.1.220    | 0%           | 72.054 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            |              | API Stop             | 
160070   | 172.19.1.148    | 0%           | 157.264 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 37%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
260057   | 172.19.4.80     | 0%           | 45.665 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 74%        | v2.7.4       | Online               | Online
470066   | 172.19.4.10     | 0%           | 66.799 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 40%        | /mnt/sda1  | 58%        | v2.7.4       | Online               | Online
161330   | 172.19.0.7      | 0%           | 88.217 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
162416   | 172.19.4.45     | 0%           | 54.611 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 62%        | v2.7.4       | Camera Offline       | Last recording on 5 days 8 hours 54 minutes ago
560269   | 172.19.4.54     | 0%           | 43.666 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 65%        | v2.7.4       | Online               | Online
160175   | 172.19.2.140    | 0%           | 187.382 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 34%        | v2.7.4       | Online               | Online
160542   | 172.19.4.133    | 0%           | 73.553 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 15%        | /mnt/sda1  | 14%        | v2.7.4       | Online               | Online
160133   | 172.19.2.189    | 0%           | 71.360 ms       | Have-SSH   | Metric-ok       | AutoRestart-OK | Have-Logrotate  | 9%              | /mnt/sda1  | 7%         |            | Need-update  | Online               | Need update engine
162266   | 172.19.2.135    | 0%           | 56.050 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 65%        | v2.7.4       | Camera Offline       | Last recording on 5 days 8 hours 54 minutes ago
161471   | 172.19.2.150    | 0%           | 198.515 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 11%        | v2.7.4       | Online               | Online
260058   | 172.19.4.75     | 0%           | 54.251 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
161834   | 172.19.4.84     | 0%           | 182.543 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 68%        | v2.7.4       | Online               | Online
162412   | 172.19.4.156    | 0%           | 70.492 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 32%        | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
2015     | 172.19.4.170    | 0%           | 44.625 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 54%        | v2.7.4       | Online               | Online
162455   | 172.19.4.66     | 0%           | 59.828 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 62%        | v2.7.4       | Camera Offline       | Last recording on 5 days 8 hours 44 minutes ago
162422   | 172.19.4.37     | 0%           | 56.052 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
162077   | 172.19.1.122    | 0%           | 73.762 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 4%         | v2.7.4       | Online               | Online
162440   | 172.19.4.99     | 0%           | 57.207 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 43%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
162452   | 172.19.4.2      | 0%           | 54.813 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
161395   | 172.19.1.219    | 0%           | 165.375 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
160859   | 172.19.1.140    | 0%           | 100.457 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 72%        | v2.7.4       | Online               | Online
162414   | 172.19.4.70     | 0%           | 54.778 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 36%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
162418   | 172.19.4.34     | 0%           | 72.773 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 15%        | /mnt/sda1  | 73%        | v2.7.4       | Online               | Online
161838   | 172.19.4.163    | 0%           | 192.359 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 45%        | /mnt/sda1  | 8%         | v2.7.4       | Online               | Online
160758   | 172.19.2.1      | 0%           | 75.247 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 38%        | v2.7.4       | Camera Offline       | Last recording on 5 days 9 hours 2 minutes ago
161554   | 172.19.2.167    | 0%           | 62.053 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 23%        | v2.7.4       | Camera Offline       | Last recording on 5 days 8 hours 35 minutes ago
161457   | 172.19.2.155    | 0%           | 59.779 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 12%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
460011   | 172.19.2.154    | 0%           | 192.041 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 55%        | v2.7.4       | Online               | Online
162397   | 172.19.4.104    | 0%           | 62.292 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
161663   | 172.19.2.142    | 0%           | 58.108 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 7%         | v2.7.4       | Online               | Online
160123   | 172.19.2.187    | 0%           | 84.897 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 85%        | /mnt/sda1  | 27%        | v2.7.4       | Online               | Online
161935   | 172.19.5.43     | 0%           | 148.619 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 34%        | /mnt/sda1  | 48%        | v2.7.4       | Online               | Online
161499   | 172.19.2.185    | 0%           | 50.759 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 64%        | v2.7.4       | Online               | Online
560394   | 172.19.4.120    | 0%           | 58.634 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 11%        | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
162441   | 172.19.8.23     | 0%           | 65.458 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161662   | 172.19.2.119    | 0%           | 171.722 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 49%        | v2.7.4       | Online               | Online
160060   | 172.19.1.217    | 0%           | 90.204 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 60%        | v2.7.4       | Online               | Online
161929   | 172.19.4.79     | 0%           | 170.177 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 45%        | /mnt/sda1  | 100%       | v2.7.4       | Online               | Last recording on 52 minutes ago
162076   | 172.19.1.193    | 0%           | 79.242 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            | v2.7.4       | Camera Offline       | Last recording on 5 days 8 hours 28 minutes ago
2075     | 172.19.12.240   | 0%           | 70.322 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 18%        |              | API Stop             | 
161576   | 172.19.13.156   | 0%           | 59.776 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 45%        | v2.7.4       | Online               | Online
160121   | 172.19.2.149    | 0%           | 64.663 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161323   | 172.19.1.125    | 0%           | 87.654 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 23%        | /mnt/sda1  | 51%        | v2.7.4       | Online               | Online
161526   | 172.19.2.188    | 0%           | 183.103 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 47%        | v2.7.4       | Online               | Online
160619   | 172.19.2.158    | 0%           | 74.367 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
162477   | 172.19.4.98     | 0%           | 54.897 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 14%        | /mnt/sda1  | 98%        | v2.7.4       | Online               | Online
161118   | 172.19.4.108    | 0%           | 69.290 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
160182   | 172.19.2.116    | 0%           | 58.342 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 34%        | /mnt/sda1  | 44%        | v2.7.4       | Online               | Online
160861   | 172.19.1.142    | 0%           | 103.058 ms      | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            | v2.7.4       | Online               | Online
162186   | 172.19.4.111    | 0%           | 69.526 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            | v2.7.4       | Online               | Online
161491   | 172.19.2.60     | 0%           | 70.260 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 35%        | v2.7.4       | Online               | Online
460010   | 172.19.2.137    | 0%           | 60.170 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 65%        | v2.7.4       | Online               | Online
161753   | 172.19.8.201    | 0%           | 94.737 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 64%        | Not-Found  |            | v2.7.4       | Online               | Online
161117   | 172.19.4.35     | 0%           | 204.261 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 36%        | v2.7.4       | Online               | Online
161882   | 172.19.36.7     | 0%           | 64.064 ms       | Have-SSH   | No-Metric       |            |                 |                 |            |            |            |              | API Stop             | 
161800   | 172.19.5.63     | 0%           | 93.634 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 74%        | v2.7.4       | Online               | Online
160649   | 172.19.2.191    | 0%           | 72.485 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 75%        | v2.7.4       | Online               | Online
162268   | 172.19.36.61    | 0%           | 63.339 ms       | Have-SSH   | Metric-ok       |            |                 |                 |            |            |            |              | API Stop             | 
162475   | 172.19.4.65     | 0%           | 61.094 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 95%        | v2.7.4       | Online               | Online
560190   | 172.19.2.9      | 0%           | 60.101 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 8%         | /mnt/sda1  | 6%         | v2.7.4       | Camera Offline       | Last recording on 5 days 9 hours 12 minutes ago
161313   | 172.19.5.85     | 0%           | 61.415 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 50%        | v2.7.4       | Online               | Online
161059   | 172.19.4.141    | 0%           | 75.493 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 41%        | v2.7.4       | Online               | Online
161308   | 172.19.4.183    | 0%           | 62.949 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 37%        | v2.7.4       | Online               | Online
161140   | 172.19.9.32     | 0%           | 74.247 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 84%        | v2.7.4       | Online               | Online
560062   | 172.19.2.160    | 0%           | 177.611 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 46%        | /mnt/sda1  | 32%        | v2.7.4       | Online               | Online
161537   | 172.19.2.98     | 0%           | 73.554 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 62%        | v2.7.4       | Online               | Online
160627   | 172.19.2.129    | 0%           | 56.764 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 38%        | v2.7.4       | Online               | Online
570142   | 172.19.4.185    | 0%           | 74.514 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 23%        | /mnt/sda1  | 25%        |              | API Stop             | 
162270   | 172.19.2.144    | 0%           | 56.188 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 86%        | /mnt/sda1  | 53%        | v2.7.4       | Online               | Online
161310   | 172.19.5.130    | 0%           | 62.900 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
161448   | 172.19.2.128    | 0%           | 72.094 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 17%        | /mnt/sda1  | 29%        | v2.7.4       | Online               | Online
162340   | 172.19.2.122    | 0%           | 61.134 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 27%        | /mnt/sda1  | 56%        | v2.7.4       | Online               | Online
161675   | 172.19.8.172    | 0%           | 49.294 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 50%        | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
160170   | 172.19.8.111    | 0%           | 85.592 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 20%        | /mnt/sda1  | 21%        | v2.7.4       | Online               | Online
162537   | 172.19.4.146    | 0%           | 72.758 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 13%        | /mnt/sda1  | 30%        | v2.7.4       | Online               | Online
161304   | 172.19.33.152   | 0%           | 63.304 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 7%         | /mnt/sda1  | 6%         | v2.7.4       | Online               | Online
161521   | 172.19.2.195    | 0%           | 75.502 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 43%        | v2.7.4       | Online               | Online
161434   | 172.19.2.179    | 0%           | 57.869 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 39%        | v2.7.4       | Online               | Online
162464   | 172.19.5.134    | 0%           | 62.393 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 10%        | /mnt/sda1  | 57%        | v2.7.4       | Online               | Online
260027   | 172.19.12.75    | 0%           | 157.462 ms      | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 19%        | /mnt/sda1  | 59%        | v2.7.4       | Online               | Online
161458   | 172.19.12.49    | 0%           | 60.537 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 18%        | /mnt/sda1  | 42%        | v2.7.4       | Online               | Online
160628   | 172.19.2.163    | 0%           | 70.373 ms       | Have-SSH   | Metric-ok       | v1.0.4     | AutoRestart-OK  | Have-Logrotate  | 9%         | /mnt/sda1  | 46%        | v2.7.4       | Online               | Online
